TE,inside_ADC_mean,inside_ADC_std,outside_ADC_mean,outside_ADC_std,outside_theory_ADC
40.0,0.9794778620506299,0.0789581635305948,1.0019258406323552,0.01838486647503121,1.0
80.0,0.9429888929323127,0.039759090855769286,0.9836722240055614,0.02087244397213626,1.0
120.0,0.9581091338038543,0.03914804704157304,0.9907870419669509,0.019588900174240906,1.0
